doc_id,doi,title,lib,class_name,chunk_count,reaction_system,raw_reaction_system,confidence,status
doc_0230,10.1021/acscatal.7b00440,10.1021/acscatal.7b00440,lib1,classA,185,CO2RR,CO2RR,0.82,ok
doc_0231,10.1021/acscatal.7b00687,10.1021/acscatal.7b00687,lib1,classA,63,CO2RR,CO2RR,0.95,ok
doc_0232,10.1021/acscatal.7b01124,10.1021/acscatal.7b01124,lib1,classA,57,CORR,CORR,0.93,ok
doc_0233,10.1021/acscatal.7b01416,10.1021/acscatal.7b01416,lib1,classA,105,CO2RR,CO2RR,0.93,ok
doc_0234,10.1021/acscatal.7b01800,10.1021/acscatal.7b01800,lib1,classA,339,other_reaction,other_reaction,0.9,ok
doc_0235,10.1021/acscatal.7b01839,10.1021/acscatal.7b01839,lib1,classA,74,CO2RR,CO2RR,0.92,ok
doc_0236,10.1021/acscatal.7b02146,10.1021/acscatal.7b02146,lib1,classA,55,CO2RR,CO2RR,0.95,ok
doc_0237,10.1021/acscatal.7b02234,10.1021/acscatal.7b02234,lib1,classA,105,CO2RR,CO2RR,0.88,ok
doc_0238,10.1021/acscatal.7b02561,10.1021/acscatal.7b02561,lib1,classA,121,CO2RR,CO2RR,0.8,ok
doc_0239,10.1021/acscatal.7b02822,10.1021/acscatal.7b02822,lib1,classA,145,CO2RR,CO2RR,0.92,ok
doc_0240,10.1021/acscatal.7b02959,10.1021/acscatal.7b02959,lib1,classA,56,unknown,unknown,0.25,ok
doc_0241,10.1021/acscatal.7b03107,10.1021/acscatal.7b03107,lib1,classA,115,CO2RR,CO2RR,0.94,ok
doc_0242,10.1021/acscatal.7b03308,10.1021/acscatal.7b03308,lib1,classA,132,CO2RR,CO2RR,0.92,ok
doc_0243,10.1021/acscatal.7b03383,10.1021/acscatal.7b03383,lib1,classA,127,CO2RR,CO2RR,0.95,ok
doc_0244,10.1021/acscatal.7b03449,10.1021/acscatal.7b03449,lib1,classA,96,CO2RR,CO2RR,0.92,ok
doc_0245,10.1021/acscatal.7b03473,10.1021/acscatal.7b03473,lib1,classA,88,CO2RR,CO2RR,0.88,ok
doc_0246,10.1021/acscatal.7b03477,10.1021/acscatal.7b03477,lib1,classA,145,CO2RR,CO2RR,0.95,ok
doc_0247,10.1021/acscatal.7b03612,10.1021/acscatal.7b03612,lib1,classA,76,CO2RR,CO2RR,0.93,ok
doc_0248,10.1021/acscatal.7b03705,10.1021/acscatal.7b03705,lib1,classA,105,CO2RR,CO2RR,0.95,ok
doc_0249,10.1021/acscatal.7b03807,10.1021/acscatal.7b03807,lib1,classA,55,other_reaction,other_reaction,0.86,ok
doc_0250,10.1021/acscatal.7b04457,10.1021/acscatal.7b04457,lib1,classA,127,CO2RR,CO2RR,0.9,ok
doc_0251,10.1021/acscatal.8b00104,10.1021/acscatal.8b00104,lib1,classA,93,CO2RR,CO2RR,0.9,ok
doc_0252,10.1021/acscatal.8b00398,10.1021/acscatal.8b00398,lib1,classA,67,unknown,unknown,0.2,ok
doc_0253,10.1021/acscatal.8b00902,10.1021/acscatal.8b00902,lib1,classA,70,CORR,CORR,0.91,ok
doc_0254,10.1021/acscatal.8b01014,10.1021/acscatal.8b01014,lib1,classA,67,CO2RR,CO2RR,0.93,ok
doc_0255,10.1021/acscatal.8b01022,10.1021/acscatal.8b01022,lib1,classA,128,CO2RR,CO2RR,0.92,ok
doc_0256,10.1021/acscatal.8b01200,10.1021/acscatal.8b01200,lib1,classA,55,both,both,0.92,ok
doc_0257,10.1021/acscatal.8b01340,10.1021/acscatal.8b01340,lib1,classA,115,CO2RR,CO2RR,0.94,ok
doc_0258,10.1021/acscatal.8b01552,10.1021/acscatal.8b01552,lib1,classA,87,CO2RR,CO2RR,0.9,ok
doc_0259,10.1021/acscatal.8b02181,10.1021/acscatal.8b02181,lib1,classA,115,CO2RR,CO2RR,0.9,ok
doc_0260,10.1021/acscatal.8b02587,10.1021/acscatal.8b02587,lib1,classA,107,CO2RR,CO2RR,0.95,ok
doc_0261,10.1021/acscatal.8b03780,10.1021/acscatal.8b03780,lib1,classA,129,CORR,CORR,0.92,ok
doc_0262,10.1021/acscatal.8b03789,10.1021/acscatal.8b03789,lib1,classA,57,unknown,unknown,0.28,ok
doc_0263,10.1021/acscatal.8b04106,10.1021/acscatal.8b04106,lib1,classA,68,CO2RR,CO2RR,0.9,ok
doc_0264,10.1021/acscatal.8b04269,10.1021/acscatal.8b04269,lib1,classA,43,unknown,unknown,0.9,ok
doc_0265,10.1021/acscatal.8b04390,10.1021/acscatal.8b04390,lib1,classA,100,other_reaction,other_reaction,0.86,ok
doc_0266,10.1021/acscatal.9b00010,10.1021/acscatal.9b00010,lib1,classA,139,CO2RR,CO2RR,0.95,ok
doc_0267,10.1021/acscatal.9b00099,10.1021/acscatal.9b00099,lib1,classA,93,CORR,CORR,0.92,ok
doc_0268,10.1021/acscatal.9b00223,10.1021/acscatal.9b00223,lib1,classA,95,CO2RR,CO2RR,0.85,ok
doc_0269,10.1021/acscatal.9b00449,10.1021/acscatal.9b00449,lib1,classA,72,CO2RR,CO2RR,0.94,ok
doc_0270,10.1021/acscatal.9b00483,10.1021/acscatal.9b00483,lib1,classA,78,CO2RR,CO2RR,0.92,ok
doc_0271,10.1021/acscatal.9b00896,10.1021/acscatal.9b00896,lib1,classA,150,CO2RR,CO2RR,0.93,ok
doc_0272,10.1021/acscatal.9b01405,10.1021/acscatal.9b01405,lib1,classA,124,CO2RR,CO2RR,0.92,ok
doc_0273,10.1021/acscatal.9b01899,10.1021/acscatal.9b01899,lib1,classA,59,unknown,unknown,0.85,ok
doc_0274,10.1021/acscatal.9b02113,10.1021/acscatal.9b02113,lib1,classA,210,unknown,unknown,0.45,ok
doc_0275,10.1021/acscatal.9b02312,10.1021/acscatal.9b02312,lib1,classA,64,CO2RR,CO2RR,0.95,ok
doc_0276,10.1021/acscatal.9b03175,10.1021/acscatal.9b03175,lib1,classA,141,CO2RR,CO2RR,0.93,ok
doc_0277,10.1021/acscatal.9b03180,10.1021/acscatal.9b03180,lib1,classA,38,CO2RR,CO2RR,0.88,ok
doc_0278,10.1021/acscatal.9b03201,10.1021/acscatal.9b03201,lib1,classA,45,CO2RR,CO2RR,0.95,ok
doc_0279,10.1021/acscatal.9b03581,10.1021/acscatal.9b03581,lib1,classA,46,unknown,unknown,0.82,ok
doc_0280,10.1021/acscatal.9b03883,10.1021/acscatal.9b03883,lib1,classA,61,CO2RR,CO2RR,0.95,ok
doc_0281,10.1021/acscatal.9b03895,10.1021/acscatal.9b03895,lib1,classA,85,unknown,unknown,0.2,ok
doc_0282,10.1021/acscatal.9b04302,10.1021/acscatal.9b04302,lib1,classA,72,CO2RR,CO2RR,0.92,ok
doc_0283,10.1021/acscatal.9b04343,10.1021/acscatal.9b04343,lib1,classA,117,both,both,0.95,ok
doc_0284,10.1021/acscatal.9b04368,10.1021/acscatal.9b04368,lib1,classA,150,CO2RR,CO2RR,0.92,ok
doc_0285,10.1021/acscatal.9b04516,10.1021/acscatal.9b04516,lib1,classA,84,CO2RR,CO2RR,0.95,ok
doc_0286,10.1021/acscatal.9b04746,10.1021/acscatal.9b04746,lib1,classA,135,unknown,unknown,0.12,ok
doc_0288,10.1021/acscatal.9b05319,10.1021/acscatal.9b05319,lib1,classA,100,CO2RR,CO2RR,0.95,ok
doc_0289,10.1021/acsenergylett.0c00018,10.1021/acsenergylett.0c00018,lib1,classA,88,CO2RR,CO2RR,0.92,ok
doc_0290,10.1021/acsenergylett.0c00482,10.1021/acsenergylett.0c00482,lib1,classA,82,CO2RR,CO2RR,0.95,ok
doc_0291,10.1021/acsenergylett.0c00637,10.1021/acsenergylett.0c00637,lib1,classA,96,CO2RR,CO2RR,0.93,ok
doc_0292,10.1021/acsenergylett.0c00645,10.1021/acsenergylett.0c00645,lib1,classA,156,CO2RR,CO2RR,0.92,ok
doc_0293,10.1021/acsenergylett.0c00898,10.1021/acsenergylett.0c00898,lib1,classA,79,CO2RR,CO2RR,0.92,ok
doc_0294,10.1021/acsenergylett.0c01266,10.1021/acsenergylett.0c01266,lib1,classA,44,unknown,unknown,0.25,ok
doc_0295,10.1021/acsenergylett.0c01606,10.1021/acsenergylett.0c01606,lib1,classA,83,CO2RR,CO2RR,0.9,ok
doc_0296,10.1021/acsenergylett.0c02401,10.1021/acsenergylett.0c02401,lib1,classA,53,CO2RR,CO2RR,0.95,ok
doc_0297,10.1021/acsenergylett.0c02665,10.1021/acsenergylett.0c02665,lib1,classA,103,CO2RR,CO2RR,0.93,ok
doc_0298,10.1021/acsenergylett.1c00364,10.1021/acsenergylett.1c00364,lib1,classA,66,CO2RR,CO2RR,0.96,ok
doc_0299,10.1021/acsenergylett.1c00496,10.1021/acsenergylett.1c00496,lib1,classA,63,CORR,CORR,0.92,ok
doc_0300,10.1021/acsenergylett.1c00612,10.1021/acsenergylett.1c00612,lib1,classA,74,CO2RR,CO2RR,0.95,ok
doc_0301,10.1021/acsenergylett.1c00723,10.1021/acsenergylett.1c00723,lib1,classA,57,CO2RR,CO2RR,0.92,ok
doc_0302,10.1021/acsenergylett.1c01122,10.1021/acsenergylett.1c01122,lib1,classA,47,CO2RR,CO2RR,0.92,ok
doc_0303,10.1021/acsenergylett.1c01513,10.1021/acsenergylett.1c01513,lib1,classA,64,CO2RR,CO2RR,0.95,ok
doc_0304,10.1021/acsenergylett.1c01639,10.1021/acsenergylett.1c01639,lib1,classA,68,unknown,unknown,0.18,ok
doc_0305,10.1021/acsenergylett.4c02634,10.1021/acsenergylett.4c02634,lib1,classA,32,CO2RR,CO2RR,0.92,ok
doc_0306,10.1021/acsenergylett.4c03091,10.1021/acsenergylett.4c03091,lib1,classA,70,CO2RR,CO2RR,0.95,ok
doc_0307,10.1021/acsenergylett.6b00119,10.1021/acsenergylett.6b00119,lib1,classA,78,CO2RR,CO2RR,0.92,ok
doc_0309,10.1021/acsenergylett.6b00475,10.1021/acsenergylett.6b00475,lib1,classA,56,unknown,unknown,0.9,ok
doc_0310,10.1021/acsenergylett.6b00557,10.1021/acsenergylett.6b00557,lib1,classA,70,unknown,unknown,0.16,ok
doc_0311,10.1021/acsenergylett.7b00640,10.1021/acsenergylett.7b00640,lib1,classA,149,CO2RR,CO2RR,0.9,ok
doc_0312,10.1021/acsenergylett.7b01017,10.1021/acsenergylett.7b01017,lib1,classA,50,CO2RR,CO2RR,0.9,ok
doc_0313,10.1021/acsenergylett.7b01096,10.1021/acsenergylett.7b01096,lib1,classA,82,CO2RR,CO2RR,0.95,ok
doc_0314,10.1021/acsenergylett.7b01104,10.1021/acsenergylett.7b01104,lib1,classA,97,unknown,unknown,0.85,ok
doc_0315,10.1021/acsenergylett.8b00092,10.1021/acsenergylett.8b00092,lib1,classA,89,unknown,unknown,0.9,ok
doc_0316,10.1021/acsenergylett.8b00164,10.1021/acsenergylett.8b00164,lib1,classA,80,CORR,CORR,0.92,ok
doc_0318,10.1021/acsenergylett.8b00273,10.1021/acsenergylett.8b00273,lib1,classA,64,CO2RR,CO2RR,0.92,ok
doc_0319,10.1021/acsenergylett.8b00326,10.1021/acsenergylett.8b00326,lib1,classA,58,CORR,CORR,0.93,ok
doc_0320,10.1021/acsenergylett.8b00519,10.1021/acsenergylett.8b00519,lib1,classA,67,CO2RR,CO2RR,0.9,ok
doc_0321,10.1021/acsenergylett.8b00553,10.1021/acsenergylett.8b00553,lib1,classA,105,CO2RR,CO2RR,0.95,ok
doc_0322,10.1021/acsenergylett.8b00878,10.1021/acsenergylett.8b00878,lib1,classA,43,unknown,unknown,0.35,ok
doc_0323,10.1021/acsenergylett.8b01409,10.1021/acsenergylett.8b01409,lib1,classA,74,CO2RR,CO2RR,0.95,ok
doc_0324,10.1021/acsenergylett.8b01734,10.1021/acsenergylett.8b01734,lib1,classA,43,CO2RR,CO2RR,0.93,ok
doc_0325,10.1021/acsenergylett.8b01736,10.1021/acsenergylett.8b01736,lib1,classA,75,CO2RR,CO2RR,0.95,ok
doc_0326,10.1021/acsenergylett.8b01933,10.1021/acsenergylett.8b01933,lib1,classA,87,unknown,unknown,0.9,ok
doc_0327,10.1021/acsenergylett.8b01996,10.1021/acsenergylett.8b01996,lib1,classA,60,CO2RR,CO2RR,0.93,ok
doc_0328,10.1021/acsenergylett.8b02035,10.1021/acsenergylett.8b02035,lib1,classA,50,CO2RR,CO2RR,0.92,ok
doc_0329,10.1021/acsenergylett.8b02525,10.1021/acsenergylett.8b02525,lib1,classA,160,CO2RR,CO2RR,0.92,ok
doc_0330,10.1021/acsenergylett.9b00137,10.1021/acsenergylett.9b00137,lib1,classA,60,CO2RR,CO2RR,0.95,ok
doc_0331,10.1021/acsenergylett.9b00172,10.1021/acsenergylett.9b00172,lib1,classA,48,unknown,unknown,0.9,ok
doc_0332,10.1021/acsenergylett.9b00191,10.1021/acsenergylett.9b00191,lib1,classA,63,CO2RR,CO2RR,0.9,ok
doc_0333,10.1021/acsenergylett.9b00515,10.1021/acsenergylett.9b00515,lib1,classA,153,CO2RR,CO2RR,0.93,ok
doc_0334,10.1021/acsenergylett.9b00711,10.1021/acsenergylett.9b00711,lib1,classA,61,CO2RR,CO2RR,0.92,ok
doc_0335,10.1021/acsenergylett.9b01015,10.1021/acsenergylett.9b01015,lib1,classA,77,CO2RR,CO2RR,0.95,ok
doc_0336,10.1021/acsenergylett.9b01049,10.1021/acsenergylett.9b01049,lib1,classA,116,CO2RR,CO2RR,0.95,ok
doc_0337,10.1021/acsenergylett.9b02456,10.1021/acsenergylett.9b02456,lib1,classA,46,CORR,CORR,0.8,ok
doc_0338,10.1021/acsenergylett.9b02511,10.1021/acsenergylett.9b02511,lib1,classA,107,CO2RR,CO2RR,0.93,ok
doc_0339,10.1021/acsenergylett.9b02576,10.1021/acsenergylett.9b02576,lib1,classA,83,CO2RR,CO2RR,0.9,ok
doc_0340,10.1021/acsenergylett.9b02756,10.1021/acsenergylett.9b02756,lib1,classA,72,unknown,unknown,0.25,ok
doc_0341,10.1021/cr950083f,10.1021/cr950083f,lib1,classA,156,non_reaction,non_reaction,0.9,ok
doc_0342,10.1021/cs4002404,10.1021/cs4002404,lib1,classA,37,CORR,CORR,0.93,ok
doc_0343,10.1021/cs4003436,10.1021/cs4003436,lib1,classA,168,other_reaction,other_reaction,0.86,ok
doc_0344,10.1021/cs400381f,10.1021/cs400381f,lib1,classA,70,CO2RR,CO2RR,0.72,ok
doc_0345,10.1021/cs4005419,10.1021/cs4005419,lib1,classA,43,CO2RR,CO2RR,0.92,ok
doc_0346,10.1021/cs401096c,10.1021/cs401096c,lib1,classA,71,CO2RR,CO2RR,0.78,ok
doc_0347,10.1021/cs500328c,10.1021/cs500328c,lib1,classA,69,CORR,CORR,0.98,ok
doc_0348,10.1021/cs500522g,10.1021/cs500522g,lib1,classA,55,CO2RR,CO2RR,0.9,ok
doc_0349,10.1021/cs500537y,10.1021/cs500537y,lib1,classA,111,CORR,CORR,0.9,ok
doc_0350,10.1021/cs500648p,10.1021/cs500648p,lib1,classA,123,other_reaction,other_reaction,0.84,ok
doc_0351,10.1021/cs5012298,10.1021/cs5012298,lib1,classA,62,other_reaction,other_reaction,0.9,ok
doc_0352,10.1021/cs501600x,10.1021/cs501600x,lib1,classA,101,CO2RR,CO2RR,0.95,ok
doc_0353,10.1021/cs501710b,10.1021/cs501710b,lib1,classA,109,other_reaction,other_reaction,0.9,ok
doc_0354,10.1021/cs502128q,10.1021/cs502128q,lib1,classA,73,CO2RR,CO2RR,0.98,ok
doc_0355,10.1021/ja00016a023,10.1021/ja00016a023,lib1,classA,52,non_reaction,non_reaction,0.86,ok
doc_0356,10.1021/ja00017a030,10.1021/ja00017a030,lib1,classA,116,non_reaction,non_reaction,0.92,ok
doc_0357,10.1021/ja00087a077,10.1021/ja00087a077,lib1,classA,25,non_reaction,non_reaction,0.9,ok
doc_0358,10.1021/ja00223a016,10.1021/ja00223a016,lib1,classA,170,non_reaction,non_reaction,0.84,ok
doc_0359,10.1021/ja00250a044,10.1021/ja00250a044,lib1,classA,36,CORR,CORR,0.95,ok
doc_0360,10.1021/ja00262a030,10.1021/ja00262a030,lib1,classA,59,non_reaction,non_reaction,0.95,ok
doc_0361,10.1021/ja00297a019,10.1021/ja00297a019,lib1,classA,142,non_reaction,non_reaction,0.86,ok
doc_0362,10.1021/ja00298a060,10.1021/ja00298a060,lib1,classA,65,non_reaction,non_reaction,0.88,ok
doc_0363,10.1021/ja00306a014,10.1021/ja00306a014,lib1,classA,86,non_reaction,non_reaction,0.93,ok
doc_0364,10.1021/ja00321a601,10.1021/ja00321a601,lib1,classA,98,CORR,CORR,0.82,ok
doc_0365,10.1021/ja00324a037,10.1021/ja00324a037,lib1,classA,56,non_reaction,non_reaction,0.94,ok
doc_0366,10.1021/ja00329a023,10.1021/ja00329a023,lib1,classA,91,non_reaction,non_reaction,0.88,ok
doc_0367,10.1021/ja00347a022,10.1021/ja00347a022,lib1,classA,114,other_reaction,other_reaction,0.9,ok
doc_0368,10.1021/ja00356a042,10.1021/ja00356a042,lib1,classA,65,non_reaction,non_reaction,0.86,ok
doc_0369,10.1021/ja00374a019,10.1021/ja00374a019,lib1,classA,113,other_reaction,other_reaction,0.85,ok
doc_0370,10.1021/ja00395a075,10.1021/ja00395a075,lib1,classA,53,CORR,CORR,0.87,ok
doc_0371,10.1021/ja00399a083,10.1021/ja00399a083,lib1,classA,30,other_reaction,other_reaction,0.75,ok
doc_0372,10.1021/ja00408a047,10.1021/ja00408a047,lib1,classA,92,other_reaction,other_reaction,0.92,ok
doc_0373,10.1021/ja00414a081,10.1021/ja00414a081,lib1,classA,56,other_reaction,other_reaction,0.88,ok
doc_0374,10.1021/ja00421a059,10.1021/ja00421a059,lib1,classA,5,non_reaction,non_reaction,0.92,ok
doc_0375,10.1021/ja00437a069,10.1021/ja00437a069,lib1,classA,1,unknown,unknown,0.9,ok
doc_0376,10.1021/ja00467a038,10.1021/ja00467a038,lib1,classA,5,non_reaction,non_reaction,0.91,ok
doc_0377,10.1021/ja00477a025,10.1021/ja00477a025,lib1,classA,119,non_reaction,non_reaction,0.85,ok
doc_0378,10.1021/ja00478a069,10.1021/ja00478a069,lib1,classA,21,CORR,CORR,0.88,ok
doc_0379,10.1021/ja00480a075,10.1021/ja00480a075,lib1,classA,11,other_reaction,other_reaction,0.82,ok
doc_0380,10.1021/ja00495a037,10.1021/ja00495a037,lib1,classA,2,non_reaction,non_reaction,0.9,ok
doc_0381,10.1021/ja00500a064,10.1021/ja00500a064,lib1,classA,15,CORR,CORR,0.94,ok
doc_0382,10.1021/ja00512a055,10.1021/ja00512a055,lib1,classA,1,unknown,unknown,0.12,ok
doc_0383,10.1021/ja00515a060,10.1021/ja00515a060,lib1,classA,6,other_reaction,other_reaction,0.86,ok
doc_0384,10.1021/ja00524a058,10.1021/ja00524a058,lib1,classA,3,non_reaction,non_reaction,0.92,ok
doc_0385,10.1021/ja00526a028,10.1021/ja00526a028,lib1,classA,83,non_reaction,non_reaction,0.9,ok
doc_0386,10.1021/ja00530a070,10.1021/ja00530a070,lib1,classA,11,non_reaction,non_reaction,0.92,ok
doc_0387,10.1021/ja00544a035,10.1021/ja00544a035,lib1,classA,42,non_reaction,non_reaction,0.82,ok
doc_0388,10.1021/ja00545a055,10.1021/ja00545a055,lib1,classA,89,CO2RR,CO2RR,0.9,ok
doc_0389,10.1021/ja01305a038,10.1021/ja01305a038,lib1,classA,40,unknown,unknown,0.25,ok
doc_0390,10.1021/ja01327a014,10.1021/ja01327a014,lib1,classA,40,unknown,unknown,0.1,ok
doc_0391,10.1021/ja01480a041,10.1021/ja01480a041,lib1,classA,45,non_reaction,non_reaction,0.9,ok
doc_0392,10.1021/ja017011s,10.1021/ja017011s,lib1,classA,17,non_reaction,non_reaction,0.9,ok
doc_0393,10.1021/ja025508b,10.1021/ja025508b,lib1,classA,19,non_reaction,non_reaction,0.86,ok
doc_0394,10.1021/ja0276974,10.1021/ja0276974,lib1,classA,59,non_reaction,non_reaction,0.92,ok
doc_0395,10.1021/ja0449729,10.1021/ja0449729,lib1,classA,73,other_reaction,other_reaction,0.95,ok
doc_0396,10.1021/ja053497r,10.1021/ja053497r,lib1,classA,20,other_reaction,other_reaction,0.63,ok
doc_0397,10.1021/ja0566679,10.1021/ja0566679,lib1,classA,19,CO2RR,CO2RR,0.78,ok
doc_0398,10.1021/ja058282w,10.1021/ja058282w,lib1,classA,93,other_reaction,other_reaction,0.88,ok
doc_0399,10.1021/ja063172q,10.1021/ja063172q,lib1,classA,103,non_reaction,non_reaction,0.92,ok
doc_0400,10.1021/ja0776327,10.1021/ja0776327,lib1,classA,28,CO2RR,CO2RR,0.95,ok
doc_0401,10.1021/ja077752e,10.1021/ja077752e,lib1,classA,110,CO2RR,CO2RR,0.95,ok
doc_0402,10.1021/ja101991d,10.1021/ja101991d,lib1,classA,89,non_reaction,non_reaction,0.95,ok
doc_0403,10.1021/ja1023496,10.1021/ja1023496,lib1,classA,148,CO2RR,CO2RR,0.95,ok
doc_0404,10.1021/ja104761n,10.1021/ja104761n,lib1,classA,22,non_reaction,non_reaction,0.88,ok
doc_0405,10.1021/ja203564w,10.1021/ja203564w,lib1,classA,67,other_reaction,other_reaction,0.92,ok
doc_0406,10.1021/ja2108799,10.1021/ja2108799,lib1,classA,36,CO2RR,CO2RR,0.9,ok
doc_0407,10.1021/ja3010978,10.1021/ja3010978,lib1,classA,43,CO2RR,CO2RR,0.92,ok
doc_0408,10.1021/ja302043u,10.1021/ja302043u,lib1,classA,36,non_reaction,non_reaction,0.82,ok
doc_0409,10.1021/ja302668n,10.1021/ja302668n,lib1,classA,38,CORR,CORR,0.92,ok
doc_0410,10.1021/ja309317u,10.1021/ja309317u,lib1,classA,44,CO2RR,CO2RR,0.9,ok
doc_0411,10.1021/ja310566z,10.1021/ja310566z,lib1,classA,42,other_reaction,other_reaction,0.85,ok
doc_0412,10.1021/ja406413d,10.1021/ja406413d,lib1,classA,74,other_reaction,other_reaction,0.8,ok
doc_0413,10.1021/ja4074003,10.1021/ja4074003,lib1,classA,95,CO2RR,CO2RR,0.9,ok
doc_0414,10.1021/ja409445p,10.1021/ja409445p,lib1,classA,46,unknown,unknown,0.12,ok
doc_0416,10.1021/ja500328k,10.1021/ja500328k,lib1,classA,95,CO2RR,CO2RR,0.96,ok
doc_0417,10.1021/ja500403e,10.1021/ja500403e,lib1,classA,81,CO2RR,CO2RR,0.95,ok
doc_0418,10.1021/ja5008432,10.1021/ja5008432,lib1,classA,47,non_reaction,non_reaction,0.87,ok
doc_0419,10.1021/ja5031529,10.1021/ja5031529,lib1,classA,46,CO2RR,CO2RR,0.95,ok
doc_0420,10.1021/ja504753g,10.1021/ja504753g,lib1,classA,80,CO2RR,CO2RR,0.95,ok
doc_0421,10.1021/ja506433k,10.1021/ja506433k,lib1,classA,92,CO2RR,CO2RR,0.85,ok
doc_0422,10.1021/ja508879j,10.1021/ja508879j,lib1,classA,39,CO2RR,CO2RR,0.9,ok
doc_0423,10.1021/ja5128133,10.1021/ja5128133,lib1,classA,97,CO2RR,CO2RR,0.95,ok
doc_0424,10.1021/ja5130513,10.1021/ja5130513,lib1,classA,43,CO2RR,CO2RR,0.9,ok
doc_0425,10.1021/ja802513y,10.1021/ja802513y,lib1,classA,18,other_reaction,other_reaction,0.92,ok
doc_0426,10.1021/ja805108z,10.1021/ja805108z,lib1,classA,22,other_reaction,other_reaction,0.86,ok
doc_0427,10.1021/ja8062925,10.1021/ja8062925,lib1,classA,18,non_reaction,non_reaction,0.9,ok
doc_0428,10.1021/ja9007276,10.1021/ja9007276,lib1,classA,20,CORR,CORR,0.9,ok
doc_0429,10.1021/ja906274t,10.1021/ja906274t,lib1,classA,76,other_reaction,other_reaction,0.92,ok
doc_0430,10.1021/ja960697h,10.1021/ja960697h,lib1,classA,83,other_reaction,other_reaction,0.88,ok
doc_0431,10.1021/ja960746q,10.1021/ja960746q,lib1,classA,51,non_reaction,non_reaction,0.9,ok
doc_0432,10.1021/ja9623875,10.1021/ja9623875,lib1,classA,41,other_reaction,other_reaction,0.84,ok
doc_0433,10.1021/ja990449w,10.1021/ja990449w,lib1,classA,107,other_reaction,other_reaction,0.9,ok
doc_0434,10.1021/jacs.0c00122,10.1021/jacs.0c00122,lib1,classA,53,CO2RR,CO2RR,0.93,ok
doc_0436,10.1021/jacs.0c01562,10.1021/jacs.0c01562,lib1,classA,104,CO2RR,CO2RR,0.86,ok
doc_0437,10.1021/jacs.0c01699,10.1021/jacs.0c01699,lib1,classA,73,CO2RR,CO2RR,0.95,ok
doc_0438,10.1021/jacs.0c01859,10.1021/jacs.0c01859,lib1,classA,159,CO2RR,CO2RR,0.95,ok
doc_0439,10.1021/jacs.0c01953,10.1021/jacs.0c01953,lib1,classA,171,CO2RR,CO2RR,0.93,ok
doc_0440,10.1021/jacs.0c02354,10.1021/jacs.0c02354,lib1,classA,108,CORR,CORR,0.9,ok
doc_0441,10.1021/jacs.0c04981,10.1021/jacs.0c04981,lib1,classA,66,CO2RR,CO2RR,0.92,ok
doc_0442,10.1021/jacs.0c06779,10.1021/jacs.0c06779,lib1,classA,67,CO2RR,CO2RR,0.94,ok
doc_0444,10.1021/jacs.0c09461,10.1021/jacs.0c09461,lib1,classA,85,CO2RR,CO2RR,0.92,ok
doc_0445,10.1021/jacs.0c10017,10.1021/jacs.0c10017,lib1,classA,71,CO2RR,CO2RR,0.93,ok
doc_0446,10.1021/jacs.0c10397,10.1021/jacs.0c10397,lib1,classA,92,CO2RR,CO2RR,0.92,ok
doc_0447,10.1021/jacs.0c10774,10.1021/jacs.0c10774,lib1,classA,94,CO2RR,CO2RR,0.93,ok
doc_0448,10.1021/jacs.0c11450,10.1021/jacs.0c11450,lib1,classA,93,CO2RR,CO2RR,0.95,ok
doc_0449,10.1021/jacs.0c12418,10.1021/jacs.0c12418,lib1,classA,92,CO2RR,CO2RR,0.95,ok
doc_0450,10.1021/jacs.0c12696,10.1021/jacs.0c12696,lib1,classA,63,CO2RR,CO2RR,0.93,ok
doc_0451,10.1021/jacs.1c00151,10.1021/jacs.1c00151,lib1,classA,76,CO2RR,CO2RR,0.9,ok
doc_0452,10.1021/jacs.1c00206,10.1021/jacs.1c00206,lib1,classA,100,CO2RR,CO2RR,0.9,ok
doc_0453,10.1021/jacs.1c00339,10.1021/jacs.1c00339,lib1,classA,123,CO2RR,CO2RR,0.95,ok
doc_0454,10.1021/jacs.1c00880,10.1021/jacs.1c00880,lib1,classA,131,CO2RR,CO2RR,0.92,ok
doc_0455,10.1021/jacs.1c01190,10.1021/jacs.1c01190,lib1,classA,117,CO2RR,CO2RR,0.96,ok
doc_0456,10.1021/jacs.1c01466,10.1021/jacs.1c01466,lib1,classA,58,CO2RR,CO2RR,0.92,ok
doc_0457,10.1021/jacs.1c02145,10.1021/jacs.1c02145,lib1,classA,94,CO2RR,CO2RR,0.95,ok
doc_0458,10.1021/jacs.1c03895,10.1021/jacs.1c03895,lib1,classA,81,other_reaction,other_reaction,0.86,ok
doc_0459,10.1021/jacs.2c12952,10.1021/jacs.2c12952,lib1,classA,89,CO2RR,CO2RR,0.93,ok
doc_0460,10.1021/jacs.4c03089,10.1021/jacs.4c03089,lib1,classA,62,CO2RR,CO2RR,0.9,ok
doc_0461,10.1021/jacs.5b00046,10.1021/jacs.5b00046,lib1,classA,51,unknown,unknown,0.8,ok
doc_0462,10.1021/jacs.5b02975,10.1021/jacs.5b02975,lib1,classA,55,CO2RR,CO2RR,0.92,ok
doc_0463,10.1021/jacs.5b06227,10.1021/jacs.5b06227,lib1,classA,40,CORR,CORR,0.9,ok
doc_0464,10.1021/jacs.5b06535,10.1021/jacs.5b06535,lib1,classA,55,unknown,unknown,0.9,ok
